,mean_temperature,max_temperature,min_temperature,mean_dewPoint,total_precipitation,mean_windSpeed,mean_visibility
2022-02-12,13.444444444444446,23.000000000000004,2.6111111111111125,-0.8333333333333334,0.0,1.6462208,9.977908
2022-02-13,13.0,23.22222222222222,1.222222222222224,-4.111111111111111,0.0,1.7491096,9.977908
2022-02-14,13.11111111111111,22.722222222222225,2.3888888888888875,-0.8888888888888897,0.0,1.9034428,9.977908
2022-02-15,14.000000000000002,23.77777777777778,2.999999999999999,2.3888888888888875,0.0,1.4918876,9.977908
2022-02-16,14.61111111111111,26.27777777777778,2.000000000000001,-0.6666666666666663,0.0,1.6462208,9.977908
2022-02-17,15.055555555555555,25.0,1.3888888888888888,-7.333333333333333,0.0,1.6976652,9.977908
2022-02-18,16.22222222222222,23.000000000000004,4.000000000000002,1.5000000000000016,0.0,2.9323308000000003,9.977908
2022-02-19,13.777777777777777,18.000000000000004,8.0,5.833333333333333,0.0,2.57222,9.65604
2022-02-20,14.000000000000002,19.0,5.0,6.0555555555555545,0.0,1.3889988000000002,9.977908
2022-02-21,19.5,26.0,5.999999999999998,0.166666666666665,0.0,1.8519984,9.977908
2022-02-22,20.777777777777786,27.0,7.000000000000001,-3.6666666666666674,0.0,1.9034428,9.977908
2022-02-23,23.05555555555556,27.0,15.0,0.2777777777777778,0.0,2.2635536000000003,9.977908
2022-02-24,18.000000000000004,25.0,10.0,7.722222222222222,0.0,3.6525524,9.977908
2022-02-25,22.444444444444446,28.000000000000004,13.0,5.0,0.0,3.3953304,9.977908
2022-02-26,18.000000000000004,24.22222222222221,12.0,11.277777777777777,0.0,2.9837752,9.012304
2022-02-27,14.666666666666666,19.77777777777777,10.0,11.38888888888889,0.0,2.829442,9.977908
2022-02-28,16.555555555555557,25.38888888888889,6.611111111111111,8.0,0.0,1.9548872,9.977908
2022-03-01,18.33333333333333,26.77777777777778,8.0,6.333333333333332,0.0,1.5947764,9.977908
2022-03-02,16.444444444444443,24.61111111111111,8.0,6.0555555555555545,0.0,1.9548872,9.977908
2022-03-03,15.22222222222222,21.72222222222221,7.000000000000001,5.222222222222221,0.0,2.829442,9.977908
2022-03-04,12.555555555555555,17.38888888888889,8.0,4.888888888888888,0.0,1.800554,9.977908
2022-03-05,10.944444444444446,17.72222222222222,2.7777777777777777,1.722222222222223,0.0,2.6751088000000003,9.977908
2022-03-06,10.388888888888893,12.611111111111112,6.111111111111111,6.666666666666667,2.032,4.3213296,9.977908
2022-03-07,11.944444444444445,17.38888888888889,6.611111111111111,6.833333333333332,0.0,1.9034428,7.0810960000000005
2022-03-08,13.88888888888889,20.222222222222225,5.999999999999998,5.999999999999998,0.0,1.8519984,9.977908
2022-03-09,16.0,24.111111111111114,3.888888888888889,3.8333333333333326,0.0,1.9548872,9.977908
2022-03-10,16.27777777777778,23.000000000000004,8.0,5.611111111111112,0.0,1.9548872,9.977908
2022-03-11,16.333333333333332,23.000000000000004,5.999999999999998,5.944444444444446,0.0,2.6236644,9.977908
2022-03-12,16.166666666666668,22.61111111111111,7.000000000000001,7.277777777777778,0.0,1.6976652,9.977908
2022-03-13,16.944444444444443,23.277777777777786,8.0,8.333333333333334,0.0,1.800554,9.977908
2022-03-14,10.666666666666668,15.88888888888889,7.000000000000001,7.388888888888887,0.0,3.85833,9.977908
2022-03-15,11.944444444444445,17.72222222222222,5.0,3.8333333333333326,0.0,2.2121092,9.977908
2022-03-16,10.444444444444445,14.000000000000002,8.0,7.444444444444445,0.0,2.829442,9.977908
2022-03-17,12.0,15.11111111111111,10.0,9.72222222222222,0.0,1.9548872,8.0467
2022-03-18,14.555555555555555,20.0,6.77777777777778,7.722222222222222,1.016,1.6976652,9.977908
2022-03-19,18.111111111111107,24.72222222222222,8.0,7.611111111111112,0.0,1.800554,9.977908
2022-03-20,13.38888888888889,16.77777777777778,9.000000000000002,10.72222222222222,0.0,2.3664424,6.276426
2022-03-21,15.944444444444445,21.38888888888889,10.5,8.333333333333334,0.0,1.5947764,9.495106
2022-03-22,16.11111111111111,20.777777777777786,9.000000000000002,8.777777777777777,0.0,2.0063316,9.977908
2022-03-23,13.166666666666668,18.111111111111107,8.11111111111111,9.611111111111107,0.0,2.9323308000000003,6.43736
2022-03-24,11.500000000000002,16.0,7.000000000000001,5.555555555555555,13.97,1.9034428,9.977908
